"FL_DATE","TAIL_NUM","CARRIER","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","DEP_TIME","DEP_DELAY","ARR_TIME","ARR_DELAY","CANCELLED","CANCELLATION_CODE","DIVERTED","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2017-01-01,"N712SW","WN","DAL","Dallas, TX","ABQ","Albuquerque, NM","2139",4.00,"2223",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N627SW","WN","DAL","Dallas, TX","ABQ","Albuquerque, NM","0710",-5.00,"0803",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N754SW","WN","DAL","Dallas, TX","ABQ","Albuquerque, NM","1405",15.00,"1449",9.00,0.00,"",0.00,,,,,,
2017-01-01,"N904WN","WN","DAL","Dallas, TX","AMA","Amarillo, TX","0857",-3.00,"1005",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N641SW","WN","DAL","Dallas, TX","AMA","Amarillo, TX","2156",26.00,"2259",19.00,0.00,"",0.00,8.00,0.00,0.00,0.00,11.00,
2017-01-01,"N622SW","WN","DAL","Dallas, TX","AMA","Amarillo, TX","1157",-8.00,"1306",-9.00,0.00,"",0.00,,,,,,
2017-01-01,"N605SW","WN","DAL","Dallas, TX","AMA","Amarillo, TX","1549",-1.00,"1657",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N8306H","WN","DAL","Dallas, TX","ATL","Atlanta, GA","0604",-1.00,"0912",2.00,0.00,"",0.00,,,,,,
2017-01-01,"N7726A","WN","DAL","Dallas, TX","ATL","Atlanta, GA","1911",16.00,"2158",8.00,0.00,"",0.00,,,,,,
2017-01-01,"N395SW","WN","DAL","Dallas, TX","ATL","Atlanta, GA","0833",-2.00,"1142",12.00,0.00,"",0.00,,,,,,
2017-01-01,"N278WN","WN","DAL","Dallas, TX","ATL","Atlanta, GA","1728",-7.00,"2019",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N618WN","WN","DAL","Dallas, TX","ATL","Atlanta, GA","1436",31.00,"1732",32.00,0.00,"",0.00,21.00,0.00,1.00,0.00,10.00,
2017-01-01,"N363SW","WN","DAL","Dallas, TX","AUS","Austin, TX","2018",18.00,"2108",13.00,0.00,"",0.00,,,,,,
2017-01-01,"N625SW","WN","DAL","Dallas, TX","AUS","Austin, TX","1040",-5.00,"1138",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N294WN","WN","DAL","Dallas, TX","AUS","Austin, TX","",,"",,1.00,"A",0.00,,,,,,
2017-01-01,"N7718B","WN","DAL","Dallas, TX","AUS","Austin, TX","0750",0.00,"0845",0.00,0.00,"",0.00,,,,,,
2017-01-01,"N913WN","WN","DAL","Dallas, TX","AUS","Austin, TX","1150",10.00,"1239",4.00,0.00,"",0.00,,,,,,
2017-01-01,"N7718B","WN","DAL","Dallas, TX","AUS","Austin, TX","1835",10.00,"1923",3.00,0.00,"",0.00,,,,,,
2017-01-01,"N904WN","WN","DAL","Dallas, TX","AUS","Austin, TX","1540",0.00,"1624",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N641SW","WN","DAL","Dallas, TX","AUS","Austin, TX","1336",1.00,"1427",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N652SW","WN","DAL","Dallas, TX","AUS","Austin, TX","0935",0.00,"1025",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N7727A","WN","DAL","Dallas, TX","BHM","Birmingham, AL","0638",-2.00,"0805",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N789SW","WN","DAL","Dallas, TX","BHM","Birmingham, AL","1607",2.00,"1727",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N250WN","WN","DAL","Dallas, TX","BNA","Nashville, TN","1850",5.00,"2021",-4.00,0.00,"",0.00,,,,,,
2017-01-01,"N392SW","WN","DAL","Dallas, TX","BNA","Nashville, TN","1521",16.00,"1653",8.00,0.00,"",0.00,,,,,,
2017-01-01,"N8621A","WN","DAL","Dallas, TX","BNA","Nashville, TN","0713",18.00,"0844",-1.00,0.00,"",0.00,,,,,,
2017-01-01,"N431WN","WN","DAL","Dallas, TX","BNA","Nashville, TN","0924",-1.00,"1054",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N7850B","WN","DAL","Dallas, TX","BOS","Boston, MA","1301",26.00,"1708",8.00,0.00,"",0.00,,,,,,
2017-01-01,"N770SA","WN","DAL","Dallas, TX","BUR","Burbank, CA","0921",1.00,"1041",6.00,0.00,"",0.00,,,,,,
2017-01-01,"N8639B","WN","DAL","Dallas, TX","BWI","Baltimore, MD","1931",111.00,"2252",87.00,0.00,"",0.00,87.00,0.00,0.00,0.00,0.00,
2017-01-01,"N704SW","WN","DAL","Dallas, TX","BWI","Baltimore, MD","0557",-3.00,"0928",-17.00,0.00,"",0.00,,,,,,
2017-01-01,"N8320J","WN","DAL","Dallas, TX","BWI","Baltimore, MD","1537",-3.00,"1859",-26.00,0.00,"",0.00,,,,,,
2017-01-01,"N781WN","WN","DAL","Dallas, TX","BWI","Baltimore, MD","0922",2.00,"1239",-21.00,0.00,"",0.00,,,,,,
2017-01-01,"N297WN","WN","DAL","Dallas, TX","CLT","Charlotte, NC","1330",-5.00,"1634",-16.00,0.00,"",0.00,,,,,,
2017-01-01,"N361SW","WN","DAL","Dallas, TX","CMH","Columbus, OH","1104",19.00,"1402",7.00,0.00,"",0.00,,,,,,
2017-01-01,"N472WN","WN","DAL","Dallas, TX","DCA","Washington, DC","1253",-7.00,"1637",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N739GB","WN","DAL","Dallas, TX","DCA","Washington, DC","0750",0.00,"1116",-9.00,0.00,"",0.00,,,,,,
2017-01-01,"N220WN","WN","DAL","Dallas, TX","DCA","Washington, DC","1957",37.00,"2316",21.00,0.00,"",0.00,21.00,0.00,0.00,0.00,0.00,
2017-01-01,"N8620H","WN","DAL","Dallas, TX","DEN","Denver, CO","1851",6.00,"1943",3.00,0.00,"",0.00,,,,,,
2017-01-01,"N491WN","WN","DAL","Dallas, TX","DEN","Denver, CO","1638",-2.00,"1724",-16.00,0.00,"",0.00,,,,,,
2017-01-01,"N8631A","WN","DAL","Dallas, TX","DEN","Denver, CO","2005",10.00,"2052",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N267WN","WN","DAL","Dallas, TX","DEN","Denver, CO","0920",0.00,"1015",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N720WN","WN","DAL","Dallas, TX","DEN","Denver, CO","1458",13.00,"1545",0.00,0.00,"",0.00,,,,,,
2017-01-01,"N616SW","WN","DAL","Dallas, TX","DEN","Denver, CO","0715",5.00,"0809",-1.00,0.00,"",0.00,,,,,,
2017-01-01,"N797MX","WN","DAL","Dallas, TX","DTW","Detroit, MI","1643",8.00,"1950",-10.00,0.00,"",0.00,,,,,,
2017-01-01,"N768SW","WN","DAL","Dallas, TX","ELP","El Paso, TX","1935",25.00,"2013",18.00,0.00,"",0.00,14.00,0.00,0.00,0.00,4.00,
2017-01-01,"N752SW","WN","DAL","Dallas, TX","ELP","El Paso, TX","1211",1.00,"1252",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N382SW","WN","DAL","Dallas, TX","ELP","El Paso, TX","2238",33.00,"2321",31.00,0.00,"",0.00,0.00,0.00,0.00,0.00,31.00,
2017-01-01,"N8318F","WN","DAL","Dallas, TX","FLL","Fort Lauderdale, FL","1406",1.00,"1732",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N361SW","WN","DAL","Dallas, TX","FLL","Fort Lauderdale, FL","2031",21.00,"0008",28.00,0.00,"",0.00,10.00,0.00,7.00,0.00,11.00,
2017-01-01,"N761RR","WN","DAL","Dallas, TX","HOU","Houston, TX","0727",27.00,"0827",22.00,0.00,"",0.00,22.00,0.00,0.00,0.00,0.00,
2017-01-01,"N716SW","WN","DAL","Dallas, TX","HOU","Houston, TX","0755",-5.00,"0857",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N558WN","WN","DAL","Dallas, TX","HOU","Houston, TX","0907",37.00,"1005",30.00,0.00,"",0.00,30.00,0.00,0.00,0.00,0.00,
2017-01-01,"N265WN","WN","DAL","Dallas, TX","HOU","Houston, TX","0855",-5.00,"1001",-4.00,0.00,"",0.00,,,,,,
2017-01-01,"N7750A","WN","DAL","Dallas, TX","HOU","Houston, TX","1157",-3.00,"1258",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N790SW","WN","DAL","Dallas, TX","HOU","Houston, TX","1256",-4.00,"1355",-10.00,0.00,"",0.00,,,,,,
2017-01-01,"N251WN","WN","DAL","Dallas, TX","HOU","Houston, TX","1358",-2.00,"1455",-10.00,0.00,"",0.00,,,,,,
2017-01-01,"N7831B","WN","DAL","Dallas, TX","HOU","Houston, TX","1429",-1.00,"1531",-4.00,0.00,"",0.00,,,,,,
2017-01-01,"N608SW","WN","DAL","Dallas, TX","HOU","Houston, TX","1459",-1.00,"1559",-6.00,0.00,"",0.00,,,,,,
2017-01-01,"N8643A","WN","DAL","Dallas, TX","HOU","Houston, TX","1559",-1.00,"1704",-1.00,0.00,"",0.00,,,,,,
2017-01-01,"N399WN","WN","DAL","Dallas, TX","HOU","Houston, TX","1656",-4.00,"1757",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N741SA","WN","DAL","Dallas, TX","HOU","Houston, TX","1820",20.00,"1924",14.00,0.00,"",0.00,,,,,,
2017-01-01,"N386SW","WN","DAL","Dallas, TX","HOU","Houston, TX","1959",59.00,"2057",52.00,0.00,"",0.00,0.00,0.00,0.00,0.00,52.00,
2017-01-01,"N7737E","WN","DAL","Dallas, TX","HOU","Houston, TX","1958",-2.00,"2115",10.00,0.00,"",0.00,,,,,,
2017-01-01,"N354SW","WN","DAL","Dallas, TX","HOU","Houston, TX","2139",9.00,"2241",6.00,0.00,"",0.00,,,,,,
2017-01-01,"N613SW","WN","DAL","Dallas, TX","HOU","Houston, TX","2221",21.00,"2323",18.00,0.00,"",0.00,9.00,0.00,0.00,0.00,9.00,
2017-01-01,"N939WN","WN","DAL","Dallas, TX","HOU","Houston, TX","0956",-4.00,"1052",-13.00,0.00,"",0.00,,,,,,
2017-01-01,"N259WN","WN","DAL","Dallas, TX","HOU","Houston, TX","1237",7.00,"1341",6.00,0.00,"",0.00,,,,,,
2017-01-01,"N652SW","WN","DAL","Dallas, TX","HOU","Houston, TX","0557",-3.00,"0657",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N376SW","WN","DAL","Dallas, TX","HOU","Houston, TX","1106",6.00,"1207",2.00,0.00,"",0.00,,,,,,
2017-01-01,"N757LV","WN","DAL","Dallas, TX","IND","Indianapolis, IN","1321",11.00,"1558",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N7843A","WN","DAL","Dallas, TX","LAS","Las Vegas, NV","1640",35.00,"1724",19.00,0.00,"",0.00,1.00,0.00,0.00,0.00,18.00,
2017-01-01,"N759GS","WN","DAL","Dallas, TX","LAS","Las Vegas, NV","2228",33.00,"2332",37.00,0.00,"",0.00,22.00,0.00,4.00,0.00,11.00,
2017-01-01,"N8626B","WN","DAL","Dallas, TX","LAS","Las Vegas, NV","1126",1.00,"1212",-13.00,0.00,"",0.00,,,,,,
2017-01-01,"N424WN","WN","DAL","Dallas, TX","LAS","Las Vegas, NV","1422",-3.00,"1502",-23.00,0.00,"",0.00,,,,,,
2017-01-01,"N7830A","WN","DAL","Dallas, TX","LAS","Las Vegas, NV","0651",1.00,"0732",-18.00,0.00,"",0.00,,,,,,
2017-01-01,"N294WN","WN","DAL","Dallas, TX","LAX","Los Angeles, CA","1102",2.00,"1219",-6.00,0.00,"",0.00,,,,,,
2017-01-01,"N953WN","WN","DAL","Dallas, TX","LAX","Los Angeles, CA","2037",22.00,"2200",15.00,0.00,"",0.00,7.00,0.00,0.00,0.00,8.00,
2017-01-01,"N7844A","WN","DAL","Dallas, TX","LAX","Los Angeles, CA","1551",11.00,"1721",16.00,0.00,"",0.00,9.00,0.00,5.00,0.00,2.00,
2017-01-01,"N920WN","WN","DAL","Dallas, TX","LBB","Lubbock, TX","1544",19.00,"1646",16.00,0.00,"",0.00,16.00,0.00,0.00,0.00,0.00,
2017-01-01,"N281WN","WN","DAL","Dallas, TX","LBB","Lubbock, TX","2025",20.00,"2126",16.00,0.00,"",0.00,14.00,0.00,0.00,0.00,2.00,
2017-01-01,"N796SW","WN","DAL","Dallas, TX","LBB","Lubbock, TX","1334",19.00,"1436",16.00,0.00,"",0.00,2.00,0.00,0.00,0.00,14.00,
2017-01-01,"N709SW","WN","DAL","Dallas, TX","LBB","Lubbock, TX","2221",6.00,"2331",6.00,0.00,"",0.00,,,,,,
2017-01-01,"N357SW","WN","DAL","Dallas, TX","LBB","Lubbock, TX","0836",6.00,"0945",5.00,0.00,"",0.00,,,,,,
2017-01-01,"N465WN","WN","DAL","Dallas, TX","LGA","New York, NY","1756",11.00,"2147",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N775SW","WN","DAL","Dallas, TX","LGA","New York, NY","0631",1.00,"1015",-30.00,0.00,"",0.00,,,,,,
2017-01-01,"N967WN","WN","DAL","Dallas, TX","LGA","New York, NY","1339",4.00,"1734",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N439WN","WN","DAL","Dallas, TX","LGA","New York, NY","1251",131.00,"1638",113.00,0.00,"",0.00,0.00,0.00,0.00,0.00,113.00,
2017-01-01,"N746SW","WN","DAL","Dallas, TX","LIT","Little Rock, AR","2144",-1.00,"2241",-9.00,0.00,"",0.00,,,,,,
2017-01-01,"N360SW","WN","DAL","Dallas, TX","LIT","Little Rock, AR","0859",-6.00,"0958",-12.00,0.00,"",0.00,,,,,,
2017-01-01,"N362SW","WN","DAL","Dallas, TX","LIT","Little Rock, AR","1553",-2.00,"1644",-16.00,0.00,"",0.00,,,,,,
2017-01-01,"N275WN","WN","DAL","Dallas, TX","MAF","Midland/Odessa, TX","1849",-1.00,"2002",2.00,0.00,"",0.00,,,,,,
2017-01-01,"N789SW","WN","DAL","Dallas, TX","MAF","Midland/Odessa, TX","1234",-6.00,"1341",-9.00,0.00,"",0.00,,,,,,
2017-01-01,"N7718B","WN","DAL","Dallas, TX","MAF","Midland/Odessa, TX","1429",-6.00,"1534",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N551WN","WN","DAL","Dallas, TX","MAF","Midland/Odessa, TX","2229",44.00,"2341",41.00,0.00,"",0.00,0.00,0.00,0.00,0.00,41.00,
2017-01-01,"N730SW","WN","DAL","Dallas, TX","MCI","Kansas City, MO","2243",13.00,"0001",6.00,0.00,"",0.00,,,,,,
2017-01-01,"N7702A","WN","DAL","Dallas, TX","MCI","Kansas City, MO","0809",-1.00,"0925",-15.00,0.00,"",0.00,,,,,,
2017-01-01,"N384SW","WN","DAL","Dallas, TX","MCI","Kansas City, MO","1327",2.00,"1445",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N644SW","WN","DAL","Dallas, TX","MCI","Kansas City, MO","1447",-8.00,"1604",-16.00,0.00,"",0.00,,,,,,
2017-01-01,"N379SW","WN","DAL","Dallas, TX","MCI","Kansas City, MO","2110",5.00,"2223",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N359SW","WN","DAL","Dallas, TX","MCI","Kansas City, MO","1901",61.00,"2022",57.00,0.00,"",0.00,0.00,0.00,0.00,0.00,57.00,
2017-01-01,"N240WN","WN","DAL","Dallas, TX","MCO","Orlando, FL","2028",23.00,"2348",23.00,0.00,"",0.00,23.00,0.00,0.00,0.00,0.00,
2017-01-01,"N8319F","WN","DAL","Dallas, TX","MCO","Orlando, FL","0839",39.00,"1156",21.00,0.00,"",0.00,21.00,0.00,0.00,0.00,0.00,
2017-01-01,"N8644C","WN","DAL","Dallas, TX","MCO","Orlando, FL","1427",7.00,"1750",5.00,0.00,"",0.00,,,,,,
2017-01-01,"N412WN","WN","DAL","Dallas, TX","MDW","Chicago, IL","1426",1.00,"1617",-13.00,0.00,"",0.00,,,,,,
2017-01-01,"N216WR","WN","DAL","Dallas, TX","MDW","Chicago, IL","1552",2.00,"1746",-9.00,0.00,"",0.00,,,,,,
2017-01-01,"N8627B","WN","DAL","Dallas, TX","MDW","Chicago, IL","2013",-2.00,"2204",-16.00,0.00,"",0.00,,,,,,
2017-01-01,"N728SW","WN","DAL","Dallas, TX","MDW","Chicago, IL","1245",5.00,"1440",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N7743B","WN","DAL","Dallas, TX","MDW","Chicago, IL","0945",0.00,"1135",-15.00,0.00,"",0.00,,,,,,
2017-01-01,"N263WN","WN","DAL","Dallas, TX","MDW","Chicago, IL","1724",-1.00,"1953",23.00,0.00,"",0.00,0.00,0.00,23.00,0.00,0.00,
2017-01-01,"N940WN","WN","DAL","Dallas, TX","MEM","Memphis, TN","2112",27.00,"2219",14.00,0.00,"",0.00,,,,,,
2017-01-01,"N789SW","WN","DAL","Dallas, TX","MEM","Memphis, TN","0826",6.00,"0936",-4.00,0.00,"",0.00,,,,,,
2017-01-01,"N921WN","WN","DAL","Dallas, TX","MKE","Milwaukee, WI","0831",-4.00,"1027",-18.00,0.00,"",0.00,,,,,,
2017-01-01,"N357SW","WN","DAL","Dallas, TX","MSY","New Orleans, LA","1152",-3.00,"1310",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N656SW","WN","DAL","Dallas, TX","MSY","New Orleans, LA","1709",-1.00,"1833",3.00,0.00,"",0.00,,,,,,
2017-01-01,"N550WN","WN","DAL","Dallas, TX","MSY","New Orleans, LA","1026",1.00,"1147",2.00,0.00,"",0.00,,,,,,
2017-01-01,"N374SW","WN","DAL","Dallas, TX","MSY","New Orleans, LA","0654",9.00,"0826",21.00,0.00,"",0.00,9.00,0.00,12.00,0.00,0.00,
2017-01-01,"N7841A","WN","DAL","Dallas, TX","MSY","New Orleans, LA","2016",56.00,"2125",45.00,0.00,"",0.00,45.00,0.00,0.00,0.00,0.00,
2017-01-01,"N644SW","WN","DAL","Dallas, TX","MSY","New Orleans, LA","0741",-4.00,"0857",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N787SA","WN","DAL","Dallas, TX","MSY","New Orleans, LA","0858",-2.00,"1021",1.00,0.00,"",0.00,,,,,,
2017-01-01,"N771SA","WN","DAL","Dallas, TX","OAK","Oakland, CA","0841",6.00,"1022",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N769SW","WN","DAL","Dallas, TX","OAK","Oakland, CA","1946",36.00,"2148",43.00,0.00,"",0.00,35.00,0.00,7.00,0.00,1.00,
2017-01-01,"N656SW","WN","DAL","Dallas, TX","OKC","Oklahoma City, OK","2131",21.00,"2222",22.00,0.00,"",0.00,2.00,0.00,1.00,0.00,19.00,
2017-01-01,"N362SW","WN","DAL","Dallas, TX","OKC","Oklahoma City, OK","1241",-4.00,"1327",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N361SW","WN","DAL","Dallas, TX","OKC","Oklahoma City, OK","1705",-5.00,"1753",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N622SW","WN","DAL","Dallas, TX","OKC","Oklahoma City, OK","0859",-6.00,"0945",-15.00,0.00,"",0.00,,,,,,
2017-01-01,"N954WN","WN","DAL","Dallas, TX","OMA","Omaha, NE","1839",14.00,"2008",3.00,0.00,"",0.00,,,,,,
2017-01-01,"N7821L","WN","DAL","Dallas, TX","PDX","Portland, OR","1815",-5.00,"2019",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N776WN","WN","DAL","Dallas, TX","PHL","Philadelphia, PA","1543",-2.00,"1922",-23.00,0.00,"",0.00,,,,,,
2017-01-01,"N435WN","WN","DAL","Dallas, TX","PHX","Phoenix, AZ","2047",37.00,"2233",43.00,0.00,"",0.00,9.00,0.00,6.00,0.00,28.00,
2017-01-01,"N939WN","WN","DAL","Dallas, TX","PHX","Phoenix, AZ","1641",1.00,"1817",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N8615E","WN","DAL","Dallas, TX","PHX","Phoenix, AZ","0928",18.00,"1100",10.00,0.00,"",0.00,,,,,,
2017-01-01,"N567WN","WN","DAL","Dallas, TX","PHX","Phoenix, AZ","0747",2.00,"0917",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N421LV","WN","DAL","Dallas, TX","PHX","Phoenix, AZ","1148",13.00,"1318",3.00,0.00,"",0.00,,,,,,
2017-01-01,"N754SW","WN","DAL","Dallas, TX","PHX","Phoenix, AZ","1842",17.00,"2025",20.00,0.00,"",0.00,7.00,0.00,3.00,0.00,10.00,
2017-01-01,"N779SW","WN","DAL","Dallas, TX","PIT","Pittsburgh, PA","2005",0.00,"2313",-17.00,0.00,"",0.00,,,,,,
2017-01-01,"N360SW","WN","DAL","Dallas, TX","RDU","Raleigh/Durham, NC","1234",4.00,"1555",0.00,0.00,"",0.00,,,,,,
2017-01-01,"N226WN","WN","DAL","Dallas, TX","SAN","San Diego, CA","0652",-3.00,"0755",-15.00,0.00,"",0.00,,,,,,
2017-01-01,"N920WN","WN","DAL","Dallas, TX","SAN","San Diego, CA","1857",12.00,"2001",6.00,0.00,"",0.00,,,,,,
2017-01-01,"N8650F","WN","DAL","Dallas, TX","SAN","San Diego, CA","1217",2.00,"1315",-15.00,0.00,"",0.00,,,,,,
2017-01-01,"N560WN","WN","DAL","Dallas, TX","SAT","San Antonio, TX","2030",20.00,"2127",12.00,0.00,"",0.00,,,,,,
2017-01-01,"N296WN","WN","DAL","Dallas, TX","SAT","San Antonio, TX","1739",4.00,"1843",3.00,0.00,"",0.00,,,,,,
2017-01-01,"N613SW","WN","DAL","Dallas, TX","SAT","San Antonio, TX","0734",-6.00,"0837",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N7709A","WN","DAL","Dallas, TX","SAT","San Antonio, TX","1513",-2.00,"1609",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N783SW","WN","DAL","Dallas, TX","SAT","San Antonio, TX","1841",-4.00,"1938",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N8622A","WN","DAL","Dallas, TX","SAT","San Antonio, TX","2248",28.00,"2347",22.00,0.00,"",0.00,16.00,0.00,0.00,0.00,6.00,
2017-01-01,"N480WN","WN","DAL","Dallas, TX","SAT","San Antonio, TX","1643",8.00,"1741",1.00,0.00,"",0.00,,,,,,
2017-01-01,"N644SW","WN","DAL","Dallas, TX","SAT","San Antonio, TX","1138",-2.00,"1235",-10.00,0.00,"",0.00,,,,,,
2017-01-01,"N270WN","WN","DAL","Dallas, TX","SAT","San Antonio, TX","0834",-1.00,"0933",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N427WN","WN","DAL","Dallas, TX","SEA","Seattle, WA","1944",9.00,"2208",13.00,0.00,"",0.00,,,,,,
2017-01-01,"N7820L","WN","DAL","Dallas, TX","SFO","San Francisco, CA","1544",-1.00,"1734",-6.00,0.00,"",0.00,,,,,,
2017-01-01,"N8610A","WN","DAL","Dallas, TX","SJC","San Jose, CA","0615",5.00,"0749",-16.00,0.00,"",0.00,,,,,,
2017-01-01,"N476WN","WN","DAL","Dallas, TX","SJC","San Jose, CA","1829",9.00,"2019",9.00,0.00,"",0.00,,,,,,
2017-01-01,"N929WN","WN","DAL","Dallas, TX","SLC","Salt Lake City, UT","1650",0.00,"1834",-1.00,0.00,"",0.00,,,,,,
2017-01-01,"N8511K","WN","DAL","Dallas, TX","SMF","Sacramento, CA","1949",14.00,"2143",23.00,0.00,"",0.00,14.00,0.00,9.00,0.00,0.00,
2017-01-01,"N239WN","WN","DAL","Dallas, TX","SNA","Santa Ana, CA","1956",36.00,"2110",30.00,0.00,"",0.00,8.00,0.00,0.00,0.00,22.00,
2017-01-01,"N7817J","WN","DAL","Dallas, TX","SNA","Santa Ana, CA","1021",1.00,"1123",-17.00,0.00,"",0.00,,,,,,
2017-01-01,"N921WN","WN","DAL","Dallas, TX","STL","St. Louis, MO","2030",-5.00,"2223",13.00,0.00,"",0.00,,,,,,
2017-01-01,"N8510E","WN","DAL","Dallas, TX","STL","St. Louis, MO","1108",-2.00,"1229",-16.00,0.00,"",0.00,,,,,,
2017-01-01,"N495WN","WN","DAL","Dallas, TX","STL","St. Louis, MO","2215",0.00,"2344",-6.00,0.00,"",0.00,,,,,,
2017-01-01,"N280WN","WN","DAL","Dallas, TX","STL","St. Louis, MO","1217",-3.00,"1402",12.00,0.00,"",0.00,,,,,,
2017-01-01,"N459WN","WN","DAL","Dallas, TX","STL","St. Louis, MO","1546",11.00,"1710",0.00,0.00,"",0.00,,,,,,
2017-01-01,"N656SW","WN","DAL","Dallas, TX","TPA","Tampa, FL","0750",0.00,"1102",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N7811F","WN","DAL","Dallas, TX","TPA","Tampa, FL","2102",2.00,"0007",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N363SW","WN","DAL","Dallas, TX","TUL","Tulsa, OK","0933",28.00,"1025",20.00,0.00,"",0.00,20.00,0.00,0.00,0.00,0.00,
2017-01-01,"N622SW","WN","DAL","Dallas, TX","TUL","Tulsa, OK","1558",-2.00,"1655",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N904WN","WN","DAL","Dallas, TX","TUL","Tulsa, OK","1225",-5.00,"1320",-10.00,0.00,"",0.00,,,,,,
2017-01-01,"N603SW","WN","DAL","Dallas, TX","TUL","Tulsa, OK","2100",-5.00,"2158",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N474WN","WN","DAY","Dayton, OH","MDW","Chicago, IL","1756",-4.00,"1754",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N274WN","WN","DAY","Dayton, OH","MDW","Chicago, IL","1321",-4.00,"1320",-10.00,0.00,"",0.00,,,,,,
2017-01-01,"N943WN","WN","DAY","Dayton, OH","MDW","Chicago, IL","0708",-2.00,"0738",13.00,0.00,"",0.00,,,,,,
2017-01-01,"N948WN","WN","DCA","Washington, DC","ATL","Atlanta, GA","2100",10.00,"2258",13.00,0.00,"",0.00,,,,,,
2017-01-01,"N768SW","WN","DCA","Washington, DC","ATL","Atlanta, GA","1102",-8.00,"1316",6.00,0.00,"",0.00,,,,,,
2017-01-01,"N920WN","WN","DCA","Washington, DC","ATL","Atlanta, GA","0554",-6.00,"0754",-6.00,0.00,"",0.00,,,,,,
2017-01-01,"N7729A","WN","DCA","Washington, DC","ATL","Atlanta, GA","1356",1.00,"1611",16.00,0.00,"",0.00,0.00,0.00,16.00,0.00,0.00,
2017-01-01,"N8682B","WN","DCA","Washington, DC","AUS","Austin, TX","1654",-1.00,"1942",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N778SW","WN","DCA","Washington, DC","BNA","Nashville, TN","1642",-3.00,"1733",-12.00,0.00,"",0.00,,,,,,
2017-01-01,"N944WN","WN","DCA","Washington, DC","BNA","Nashville, TN","1256",-4.00,"1345",-10.00,0.00,"",0.00,,,,,,
2017-01-01,"N7816B","WN","DCA","Washington, DC","BNA","Nashville, TN","0610",-5.00,"0708",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N935WN","WN","DCA","Washington, DC","CMH","Columbus, OH","1140",0.00,"1248",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N552WN","WN","DCA","Washington, DC","CMH","Columbus, OH","2055",30.00,"2204",19.00,0.00,"",0.00,8.00,0.00,0.00,0.00,11.00,
2017-01-01,"N779SW","WN","DCA","Washington, DC","DAL","Dallas, TX","1651",-4.00,"1913",-12.00,0.00,"",0.00,,,,,,
2017-01-01,"N770SA","WN","DCA","Washington, DC","DAL","Dallas, TX","0615",0.00,"0839",-6.00,0.00,"",0.00,,,,,,
